类别,书名,作者,价格,出版社,商家,简介
青春爱情文学,平安（全二册）（梦想季2010年末携手畅销书作家人海中隆重推出贺岁古典言情大戏！金子、桩桩倾力推荐！当当独家赠送《南风》,人海中,27.40,国际文化出版公司,自营,梦想季2010年末贺岁古典言情大戏！ 畅销书作家人海中，将江湖情仇、宫廷恩怨，编织一幅美丽的爱情画卷。 金子、桩桩倾力推荐！ 平安、平安——声声呼唤，伴着字字关切，生死攸关般地疾落； 胸前的温热，脸庞的滚烫，却是丝丝纠缠，万分体贴间的意念流转。 纵是世代英雄的卫国大将，历尽南征北战，仍不可脱解那初生心动的青涩； 饶是深居皇宫的平安公主，吃遍山珍海味，亦尤其珍惜这劫后余生中点滴瞬间。 想不到平安竟也终有一天，实现了她的梦，原本遥不可及的“一斤牛肉梦”。 如同平安所想所说，幸福，来之不易获得，就是再朴实，也应倍加珍惜，也是价值所得。 平安，原本便纯良质朴，不贪恋金枝玉叶，但愿有情人在侧，共赴红尘碧落； 季风，纵然是随处漂泊，总难掩侠骨柔肠，唯盼与神仙美眷，同赏秋水长天。
青春爱情文学,全世界只想你来爱我+陌上相思烬（赠品《繁花盛开的森林》）（花火系列买二赠一套装当当独家活动限购1000册）,未再/汀兰若,32.20,辽宁教育出版社,自营,《全世界只想你来爱我》：有没有一个人让你一见误终生？有没有一个人悄悄喜欢你N年？千万网友热评“*甜蜜心动”的故事！她一见正太误终生，他在错的时间遇上对的人。 “心晴坊”首推白金级都市言情天后未再“宠爱”系列小说！ 她是他的独一，他却是所有FANS的无二。原来爱一个人，由人由天由命运，就是由不得自己。《陌上相思烬》：强盗使出来的招数，在爱情上也适用！戏本上的风花雪月，需要手段才能谋求！ 稍等，被推到的人为啥是自己！中意的化蝶爱情为啥只是古老传说！ ——为了爱！豁出去！学习女寨主如何找到爱！
青春爱情文学,许我向你看.白金纪念版（全二册）,辛夷坞/白马时光,29.30,百花洲文艺出版社,自营,★因为爱情，每个人伤痕累累，每个人罪孽深重。 《许我向你看》中的青春是没经历过的人永远不会懂，经历过的人永远的痛。那是一种抽噎在心底却不想释放的疼。 ★亿万读者放不下的辛夷坞经典力作。同名电影读者票选女一号 汤唯。 ★独家授权，收藏品质。辛夷坞暖伤青春系列白金纪念版集结上市，囊括辛夷坞出道以来全部作品，也是收录番外完整的版本。 ★他就宛如一个变态者，在暗处偷窥着一个女人平淡如水的生活。没有惊喜，也没有波澜，她就这么日复一日地重复着前一日的轨迹，他也亦步亦趋地跟着。韩述觉得自己没有耐心，但是在这个过程中，他竟然没有过厌倦，包括远远地等待她下班的漫长时间里，他静静地坐在车上，听着CD从开头一首歌唱到末尾一首。 辛夷坞 2013年，《致青春》作为被搬上大银幕的青春小说，
青春爱情文学,我愿与你浪迹天涯（当当独家限量签名本）,麦洛洛,26.00,湖南文艺出版社,自营,◆预售破万，暖心回馈，特意追加三千册签名版。其中附赠麦洛洛特别策划拍摄写真照一组，另有 表白卡 （活动内容见图片详情）。参与 表白 活动即有机会获得作者亲自选取赠送的暖心小礼物！（ 表白卡 活动持续至2016年9月14号，皆时各位还可献上对洛洛的生日祝福） ◆麦洛洛首本摄影图文集，微博话题讨论过千万，亚洲好书榜、十点读书等知名阅读平台联袂强强推荐！ ◆15篇大理群像、8个真实动人情感故事，直击人心、温暖巨献！ ◆异形开本、全彩四色印刷，随书附赠 我愿卡 。写上你的心愿寄给麦洛洛，麦洛洛将会从中抽取部分并帮其实现！ ◆愿有人陪你浪迹天涯，愿有人与你四海为家。我愿与你一起，安居时光之外，看遍风花雪月。
青春爱情文学,哪有动情是意外+就像海洋原谅了鱼（赠品《宅女心经：再不相爱就晚了》）（花火系列买二赠一套装当当独家活动限购1000册）,7号兔子,27.40,暂无出版商,自营,《哪有动情是意外》：黑与白，他的一切让人又敬又畏；传说，R市百年内，不会再出一个宋子休。魅丽【花火】品牌再度出击，重磅打造言情***受争议男主：背叛、欺骗、宠爱、疏离。拥有《千山暮雪》的虐恋、《何以笙箫默》的情深《就像海洋原谅了鱼》：本书讲述了七年前女主角的父亲被人陷害而家破人亡，失去亲情的女主角心如死灰之即，男主角伸出了援手，让她重新认识到生命的意义。精神上的重振，让她在七年里拿出了不菲的成绩，成为了**的服装设计师。为了找到谋害父亲的证据，让杀人凶手得到应有的惩罚，女主角重返家乡，却意外收获了自己*值得珍贵的一份爱情。本作品是以一个以时尚繁华大都市为背景，以服装设计师为职业概念的一本励志言情小说，其文字精炼，涉及当代女性的职场观以及现代价值观。
青春爱情文学,南有嘉鱼,长宇宙/悦读纪,24.90,青岛出版社,自营,◆晋江文学城言情作家 长宇宙 经典作品 随书附赠万字独家番外 精美书签 ◆如果有一天，在异国他乡遇见一个本以为再不会有交集的人，你会勇敢，还是会犹豫？会为那个人停住脚步，还是会擦肩而过 ◆*好的答案在这里，在这本书里 一别两宽，各生欢喜 很多我们所以为的结局，都是另一种开始 答应我，再重逢时，不念过往，不问来意，只谈我和你 一切的久别重逢，都是蓄谋已久的别有用心。 比爱更长久的，是曾一起经历风雨和生活。 悦读纪重磅推荐： 《只要你也想念我》：「都市暖爱畅销书作家 沐清雨 继《时光若有张不老的脸》《若你爱我如初》后 超暖心力作」 用时间淬炼过的爱情，除了你，没有人能打败。 《总有人治得了你》：「萱草妖花 超人气之作」问世间情为何物，不过一物降一物。 《以宠为名》：「淡樱 爆笑都市言情」我怕自己做
青春爱情文学,情非我愿（上下册）,湖坨坨/大鱼文化,29.30,花山文艺出版社,自营,连载网站5000万积分，广受读者好评！ 责编五星推荐！《温暖的弦》后*精彩的总裁小说！ 强男强女 的纠结爱情， 强娶豪夺 的爱恨情仇。 她胸无大志，满足安宁；他强势狠戾，暴躁易怒。 因缘际会的相逢，造就一场不平凡的爱情。她遇上他，是劫难的开始。
青春爱情文学,桃花劫又劫+温暖系江湖（赠品《反骨绯歌》）（花火系列买二赠一套装当当独家活动限购1000册）,迷糊姑娘/夏时,27.30,暂无出版商,自营,《桃花劫又劫》：本年度“正官桃花”开运之书，为你量身定做求爱上上签《温暖系江湖》：与温暖并肩同行，与江湖相伴到底！
青春爱情文学,大鱼文化青春怀念经典优惠套装（《如果坠落时也有星光》+《花满枝桠》，赠送《暮雪上的晨星》）,暖风十里/关就/清音墨影/大鱼文化,26.90,花山文艺出版社,自营,这世上，哪有那么容易说到做到的分离和永不再见 为你，我愿将那些荆棘再走一遍，哪怕赤足空拳。 甜蜜番外《*好的自己》，献给每一位分离之后还在追逐着幸福的人 唐扶摇倾情导读。 新增甜蜜独家番外《*好的自己》，温暖整个冬天！ 随书附赠 我们这里还有鱼 大鱼名编签名寄语14年年历卡之5月卡！ 《如果坠落时也有星光》 很多人喜欢你，但是没有人像我一样，想和你永远在一起。 青春文学超人气作者 关就 心疼治愈文 大鱼【青春经典系列】重点打造：全新修订 独家番外 知名青春杂志重磅连载，资深编辑口碑力荐 十八岁的时候，我总以为自己会嫁给你。 等到青春过尽，才发现，原来你的天空早已没有我的痕迹。 《花满枝桠》 【青春经典系列】*一往情深的爱恋！ 忧伤精灵【清音墨影】带你重温爱情丝路， 将那句死在心底的爱意，脱口而出。 当初
青春爱情文学,我愿与你浪迹天涯（当当独家附赠别册“写给远方人的信”）,麦洛洛,26.00,湖南文艺出版社,自营,◆15篇大理群像、8篇真实动人情感故事，直击人心、温暖巨献！ ◆异形开本、全彩四色印刷，随书附赠 我愿卡 。写上你的心愿寄给麦洛洛，麦洛洛将会从中抽取部分并帮其实现！ ◆三大独家版本：限量别册版、限量签名版、大众版。限量别册版两千册，附赠 给远方人的信 精美书册 有些话，只能讲给过去的人听；限量签名版一千册，由麦洛洛亲笔签名，其中更有100本暗藏麦洛洛客栈免单 支票 ！ ◆愿有人陪你浪迹天涯，愿有人与你四海为家。我愿与你一起，安居时光之外，看遍风花雪月。
青春爱情文学,大雨过后，我一直都在+听说她的笑我替代不了（赠品《夏天，我们轻轻长大的声音》）（花火系列买二赠一套装当当独家活动限购10,云上薇/经年留颖,27.30,暂无出版商,自营,《大雨过后，我一直都在》我希望你会一直在我的世界里，这样让人感动，让人幸福的书，很喜欢。——资深图书编辑 邻居家的猫《听说她的笑我替代不了》粉碎你曾深信不疑的童话——天使不会替她爱你！ 她被世界抛弃，她因爱情而囚， 无法吐露的暗恋比死亡窒息 《花火》*让人眼前一亮的殇恋小说—— 再没有一种爱比它更孤独 我曾经喜欢一个人，他永远深爱着另一个人…… 世上有一千个不能幸福的理由，因为放弃你
青春爱情文学,直到我终于放弃你+我很好，只是很想你（赠品《那年我们的秘密有多美》）（花火系列买二赠一套装当当独家活动限购1000册）,骆可/顾言他,26.00,２１世纪出版社,自营,《直到我终于放弃你》林逸舟的邪气+夏木的深情=*俊美桀骜的少年榛一帆。《我很好只是很想你》多年后，你会以怎样的姿态告诉曾经心心念念、以为会相守一辈子的那个人“我很好”？【花火工作室】匠心酿制，*温暖人心的记忆，寄往柔软时光里的青春思念簿，一笔言尽所有年少的爱恨情痴，感动千万网友的“漫长守候之旅”。即便再艰难，我亦不能忘记你，他说缘分未断，轻描淡写提及的夏天，她却匍匐其中挣扎了快十年。这么多年来，我无时无刻不在恨你，不在回忆。可是，*终发现无论爱还是恨，都是因为我想你。
青春爱情文学,艳杀天下（上）+艳杀天下（下）（赠品《风筝在阴天搁浅》）（花火系列买二赠一套装当当独家活动限购1000册）,西西东东,27.30,暂无出版商,自营,《艳杀天下（上）》从和亲公主到周旋列国， 从步步为营到险中求生 【晋江】当家花旦2011执笔刻断章 《花火》古言凄艳大作强势连载 ，继《斩情丝》后*绝美虐恋的**大戏，媲美《倾世皇妃》的沉沦起伏 《艳杀天下（下）》： 《花火》火 辣 连 载 高潮迭起 ！！！ 古言郡主——【西西东东】再续凄艳后记！！！
青春爱情文学,琼心醉+等到天蓝再看海（赠品《雨打繁花伤》）（花火系列买二赠一套装当当独家活动限购1000册）,七色夭夭/宁芯,29.50,暂无出版商,自营,《琼心醉》文是渐入佳镜的，那位琼函帝姬初看只是个恣意妄为的天之骄女，未曾出嫁便养了四位美男在身边，我曾一度幻想会是何等风光，直到看她奔走江湖，剑锋冷洌，才明白这一切都是她的劫数。 彼时看似太平盛世，可朝堂暗潮汹涌，武林纷争不断，冷酷的帝王把江山看做掌控在手中的棋局，将所有可利用的人当作棋子，身在局中的人或为名，或为利，都欲罢不能。 跌宕起伏的故事少不了绮丽婉约的缠绵情爱，司寇钰、司寇昊两兄弟的倾心相对让琼函帝姬难以取舍。夭夭的高明之处即把司寇钰的爱刻画得隐忍又艰难，司寇昊玩世不恭的表面下情深似海，两相比较之下，让做为读者的你也难以取舍。 结局意料之外，动又在情理之中，女人通常是矛盾又理智的，再同情司寇钰，还是会如琼函一般选择与司寇昊厮守到老。 皎月风轻，情绪
青春爱情文学,锦夜Ⅱ+你是银河，我是星火（赠品《许你一世欢喜》）（花火系列买二赠一套装当当独家活动限购1000册）,小狮/痴梦人,28.70,暂无出版商,自营,《锦夜Ⅱ》：新浪读书热评：青春期刊界，郭敬明江南之外，只有小狮 花火主编小狮作品《锦夜》，千万读者一年狂追完美收官！ 继《锦夜Ⅰ》、“积木”四十万册后， 迸发2011年青春文坛温暖*强音！ 圈里圈外星光盛处，少年如风青春如夜。 星索的秘密揭开，年华尽头的小孩从未长大。 乌子光的绝望过往，萤火微弱的爱情黑暗了此生。 惊爆眼球！附赠厚达112P全彩豪华同学录！ 8大书模真人演绎，小狮个人写真9年首次公开！《你是银河，我是星火》：花火工作室2012首本『爱?迷藏』主题催泪之作！陷入记忆迷宫的少年用空白守护约定—隔着时光长河，我来过你的世界是*遗憾的秘密。
青春爱情文学,大鱼文化青春怀念系列优惠套装（《逆夏》+《北极星下落不明》，赠送《终点之前》）,紫鱼儿,28.20,花山文艺出版社,自营,《逆夏》 【青春经典系列】完美收官之作，十年青春十年感动 人气作家紫鱼儿全新逐句修订，我费尽心思只为给你爱情*初的模样 昨日逆光而行的少年，今昔温暖如初的彼此 这世界上*遥远的距离，是我知道我爱你的时候、我拼了命想找回你的时候 却只能眼睁睁地看着你在淡忘、在漠然 我心里从此住了一个人，曾经小小的我们，一座城，一生心疼 《北极星下落不明》 青春文学*灵气作家短发夏天五年后全新续写 让千万读者动心又痛心的少年独家番外 【青春经典系列】*值流泪的暗蓝之恋， 一对绝望孤儿的宿命纠缠 他曾是北极星样的少年，让人心融化 她曾是他认定的天空，让眼泪也微笑 多年后一夕倾塌，才明了原来你说的再见，是再也不见. 《终点之前》 桀骜不驯的少年，暗伤连城的青春 温暖系作家“长着翅膀的大灰狼”首次作序，百万读者簇拥 知名治愈系作
青春爱情文学,野兽与玫瑰（天才橄榄球四分卫vs安静内敛留学生！新锐作者荔枝果酱浪漫竞技甜宠之作！一见钟情X浪子回头X又燃又甜X含糖量超,荔枝果酱/风炫文化,29.20,江苏凤凰文艺出版社,自营,? 新锐作者荔枝果酱浪漫校园竞技甜宠之作，读者期待值爆棚！ ? 霸道忠犬天才橄榄球四分卫X敏感内敛害羞女留学生。一见钟情，又燃又甜，含糖量超标！ ? 题材新颖的美式校园文，给你极具戏剧性的浪子回头式专一的爱！ ? 荷尔蒙盛开的夏天，《野兽与玫瑰》与你相见！ ? 新增未公开出版番外，续写浪漫、甜蜜，一册完结。 ? 追到她比拿冠军还难，我还没那么不知珍惜。 ? 随书附赠：球赛入场券、情侣拍立得。
青春爱情文学,深呼吸ⅠⅡ（当当网独家套装)：如果，爱你是呼吸，我愿深深，深呼吸。,刘小念,32.80,江苏译林出版社,自营,深呼吸Ⅰ 时间带来了爱情，却也带走了你。 假如时光可以倒流，我愿重新与你相遇 爱情是一场苦劫， 演绎了， 两个人的故事，一个人的结局。 深呼吸Ⅱ 时间不能倒流，伤害无法弥补。 如果可以， 我希望伤害少一点，再少一点； 如果可以， 我希望所有人都幸福一点，再幸福一点。 “悲伤天使”刘小念深情执笔 + 精美书签 + 饶雪漫《雀斑》书模*上镜新人吴倩倾心出演 + 独家附赠 饶雪漫*受少女喜爱的精美糖果日记 一份感人至深的疼痛大餐，挑战你的极限泪点。
青春爱情文学,青春小天后张芸欣最经典的青春都市集,张芸欣,28.30,现代出版社,自营,《云朵上的歌》 钢琴少女十年的空白记忆，真相背后迷失的青色忧伤 青春小天后张芸欣重新作序，带你重听那来自云朵上*心痛的秘密 这世上每个人都有秘密，而我**的秘密就是我喜欢你 新增番外——【夏时的表白日记】 我走过许多地方的桥，看过不同天空的云，喝过很多种口味的酒，却只爱你一个人...... 《月光漫过珍珠夏》 青春小天后张芸欣爱情经典之作，阔别四年专注修订！ 首次分享“月光2”独家采访+超人气作家桃子夏深情导读—— 只要你尚有一颗少女心，你一定会深深渴望遇见那个叫谭展飞的人！ 随书附赠大鱼2014年历10月卡： 莫峻，若若梨，小汪子等 大鱼众编清新出镜，亲笔签名！ 我一生做过*错的事，就是没有爱上你。 ——漫月 只要你尚有一颗少女心。 你的内心深处，一定曾深深地渴望过—— 那种吻到令人窒息的霸道； 厚实得让人无法逃脱
青春爱情文学,十七无尾凤+原谅这世上没有童话（赠品《夏日里的白色蜻蜓》）（花火系列买二赠一套装当当独家活动限购1000册）,安小漠,27.40,暂无出版商,自营,《十七无尾风》：继《积木城池》之后，*真挚和干净的向日葵之恋——她在十七岁时遇见了他，试图用六年时光去忘记；他写过九十七封情书，却始终都无法抵达她的心！平静校园里的报复与救赎，叛逆十七岁的暗战与喜欢！逃亡少年与飞行少女的禁忌旅程——《萌芽》**实力的明星男作家铁头悲凉铭刻暗黑年少时的凛冽绝望与残酷成长。独木舟以亲生经历作序，乐小米、夏七夕追忆十七岁：他不爱你，你要忘记。“我已经分不清，你是友情，还是错过的爱情。” 《原谅这世上没有童话》：花火主打90后“墨色青春”作家〖安小漠〗让干净、细腻跃于纸上，让心疼泯灭成仲夏微凉。 原谅我向南以北，原谅我终将结局磨成灰……
青春爱情文学,日光沉寂，豆蔻彼年+谁曾赋我旧时光（赠品《思慕无期》）（花火系列买二赠一套装当当独家活动限购1000册）,艾小图/沈绿衣,26.00,暂无出版商,自营,《日光沉寂，豆蔻彼年》：花火新人天后艾小图掀起晋江青春言情热潮数月直击百万点击，千万积分，占领强推榜首位彼时纯净如纸豆蔻少女，耀眼如日光般青涩少年三人以生命写尽的缠绵恋书至爱沉寂，秘密，我们缄默成殇。《谁曾赋我旧时光》：浅伤系女生沈绿衣带你一起重回旧时光与《橘生淮南》共缅那场刻骨铭心的暗恋勇敢和暴躁只是许微言徒有空名的外表，都只为掩藏自己逐渐爱上耿嘉城的心十年倾心荒废在*初的阴谋里，爱而不得的暗恋没有后来
青春爱情文学,你是真胖子还是假瘦子+老师，太给力（赠品《一起围观驯夫秀》）（花火系列买二赠一套装当当独家活动限购1000册）,薇薇安/叶落无心,27.30,暂无出版商,自营,《你是真胖子还是假瘦子》：好习惯，好方法，好诀窍……唤醒体内瘦基因！ 《老师太给力》：他们是网恋，暗恋，还是师生恋？ 让我们将浪漫进行到底
青春爱情文学,唯有你如此不同（全二册）,谢楼南/记忆坊出品/有容书邦/发行,33.10,江苏文艺出版社,自营,★言情小天后谢楼南悬爱新作：一边谈情说爱，一边解谜破案！ ★晋江原创网金牌VIP作家谢楼南高积分登榜作品《唯有你如此不同》，千万读者翘首以盼，实体书强档推出，新增独家终极结局 万字 蜜糖 番外！ ★随书附赠精美手绘海报 书签！ ★温馨无虐甜宠技能MAX，甜到再也没朋友！ ★高冷腹黑又毒舌的推理大作家，遇上淡定犀利金牌编辑――看两人如何你来我往针锋相对，又如何默契十足解谜破案，并抽丝剥茧揭开大神作家的 去世 之谜，化解兄弟恩仇、家族恩怨，外加煲煮甜如蜜糖的爱情蜜汁粥！ ★同类悬疑推理爱情作品：丁墨《他来了，请闭眼》《如果蜗牛有爱情》《美人为馅》彻夜留香《星是夜空的眼》 好书推荐： 致我们单纯的小美好 星是夜空的眼（全二册） 牵牵手就永远（全二册）
青春爱情文学,婉歌倾雅独倾心+婉歌倾雅慕华年（赠品《第2012件失踪的梦》）（花火系列买二赠一套装当当独家活动限购1000册）,晚歌清雅,27.30,暂无出版商,自营,《婉歌倾雅· 独倾心》：《花火》*温婉的青春穿越大戏持续热播。 是荒诞莫名的情感闹剧，还是蓄谋已久的爱情骗局。 【晴川 四阿哥】的『擦身而过』VS【温婉 林佩元】的『识不逢时』 思念穿越千山万水，他们的终场可否是让人欷歔的错过？ 起点女生网才情女作家——婉歌倾雅，吟一段遗忘旋律，让您心跳不停。 《婉歌倾雅 ·慕华年》： 媲美【宫】的纸上版青春情感穿越大戏。 芒果台PK花火，谁的穿越更荡气回肠、人仰马翻。 【晴川 八阿哥】的『至死不渝』可敌得过【温婉 苏正雅】的『此生不换』 穿越了一千年，只为遇见你，寂静欢喜。 起点女生网人气女作者——晚歌清雅，邀您同去东望看花火，听婉歌。
青春爱情文学,向日葵开过旧夏天+薄荷烟花凉（赠品《君生我未生》）（花火系列买二赠一套装当当独家活动限购1000册）,软绵绵/乐碗碗,26.00,暂无出版商,自营,《向日葵开过旧夏天》; 晋江文学网*激动人心的年度青春文学佳作荆棘青春代言人阮绵绵凛冽引领【一爱倾城】第二季，再续百万畅销奇迹《深海》式的残酷青春+《苍耳》式的浓情虐爱被遗忘在年华之外的他们，能否冲破悲剧的黑暗命运，守望多了爱的明天？ 《薄荷烟花凉》:这是一个阴谋，我们谁都在劫难逃为我的自私找寻一个出口，只因那*心碎的坚持一切遇见都因爱而起，一切伤害都因爱而终结青春凋零的岁月，记忆如薄荷沁凉，往事如烟花已剧终
青春爱情文学,橘夏里的星星沙+总有一次流浪不曾见过海洋（赠品《请悄悄地念一念我的名字》）（花火系列买二赠一套装当当独家活动限购1000,佑小柒/兰小青,27.30,暂无出版商,自营,《橘夏里的星星沙》：真的是王子吗，为何又要说再见？ 真的是密友吗，为何又多次暗袭？ 尽管青春苍凉，你始终是*温柔的回忆 ——邂逅星光的橘子夏，击败一切阴霾旧时光。。 《总有一次流浪不曾见过海洋》： 彼时年少淡漠如初，却无法相守相依。 如今相遇韶华依旧，也不曾为少年留。 花火众编大赞，新生代日漫式校园代言人佑小柒， 清新诠释柔软微凉的少女心，让我们一起为爱倔强奔跑！
青春爱情文学,今生有热风,容光/魅丽文化,26.20,江苏凤凰文艺出版社,自营,程亦川年少轻狂、树敌无数。 却不想遇到宋诗意， 她直截了当地走进他的人生里， 替他解围、为他出头。 实力作家容光 跨越高山低谷的深情之作 我有满腔热血，足以融你一川冰霜。
青春爱情文学,那些情歌是我为你唱过+当你说爱我的时候（赠品《美人如花隔云端》）（花火系列买二赠一套装当当独家活动限购1000册）,米筝/景澜,27.30,暂无出版商,自营,《那些情歌是我为你唱过》：就像《何以笙箫默》，就像《一个陌生女人的来信》，那些穿越漫长光阴，依然鲜衣怒马的爱意，打动的永远是曾经爱过或者被爱过的人们。一个颠沛流离的女孩，在经历过质疑、谩骂、诽谤、甚至陷害以后，仍旧坚信雨过天晴，就如同故事里另一个默默支撑她的少年，因为爱因为责任，他和她便成为一样的人。故事只想告诉你一个简单的道理：这个世界，有很多东西是经不起浪费和挥霍的，像水，像绿树，像矿藏，还有更不能浪费的——一个人对自己的好。 《当你说爱我的时候》：我想就这样和你白头偕老。 引发花火众大神编辑眼泪，风暴的*殇爱情白皮书。青春年少的叛逆少女遭遇冷清孤傲的企业总裁。她为他赌上了整个豆蔻青春，他就为她赔上了整个事业王朝。 晋江催泪弹引发百万网友热议 继《何以笙箫默
青春爱情文学,引郎入室（上）+引郎入室（下）（赠品《风筝在阴天搁浅》）（花火系列买二赠一套装当当独家活动限购1000册）,红摇,27.30,暂无出版商,自营,《引郎入室（上）》：超级萌超级温馨超级温暖超级好看！！ ——图书编辑 V 《引郎入室（下）》：方兴未艾，下册萌杀登场——还不吃掉男主，女主你到底是想闹哪样？？ 抢亲什么的*讨厌了，婚约神马的都是浮云 江山你妹啊，男主你是废柴吗？ 你爹是皇上又怎样？ 不吃你，养你干嘛？ 【花火】温馨提示：小心郎君 浮云再浮也可能带电，狼君再萌他也是狼——谁吃谁还不一定
青春爱情文学,月时有圆缺+如果还能回到从前（赠品《思慕无期》）（花火系列买二赠一套装当当独家活动限购1000册）,月上无风/寒雨吹梦,26.00,暂无出版商,自营,《月时有圆缺》：花火一次过稿一字不改的原创小说 编辑团队一致高举PASS牌的闪亮新星——月上无风如果你错过这本书，你不只是错过了一段青春 桀骜不驯的少年，暗伤连城的青春。 辛圆缺+顾月时=*纯美的虐爱之泪。《如果还能回到从前》：我还在原地等待，你却已经忘记曾经来过这里 ——“花火”迄今*绝望的悲恸守护，永不复返的尘嚣笙歌 继《夏有乔木雅望天堂》，花火工作室再度颠峰打造 2011年“伤情文字电影” 以立体笔触唯美书写“时光都不可湮灭的等待”轰动上映！那一句承诺，终于在诀别的时候，成为爱的十字伤
青春爱情文学,你怎会哭得像个小孩+尘埃万里路，你待我如花（赠品《世上独一无二的你》）（花火系列买二赠一套装当当独家活动限购1000册）,叶微,30.90,暂无出版商,自营,《你怎会哭得像个小孩》：世间有多少对恋人，便有多少种爱情。每一个女孩都是故事里的她，眼泪与欢笑同在。纯白年代，遇见爱情时的刹那芳华，要一直记得。当有一天老去，你才会哭得像个小孩。璀璨星光，八年珍藏我们的青春与怀念，她们用故事参与 烟罗×夏七夕×微酸袅袅×鲨鲨比亚陈朝朝×清忧×淡蓝蓝蓝×罗俭×风为裳四十个经典爱情故事绘纯白年代人气写手鼎盛之作 飙泪寻*初感动《尘埃万里路，你待我如花》：爱的人决然了背影，不爱的人强势掠夺，那颗已被凡世消磨的心，到底有多珍贵？《尘埃万里路你待我如花》(作者那时翩然)的女主麦小凉身世复杂，情路坎坷，却性属野草，坚强不折，终寻找到属于自己的温暖。养小三而抛妻弃子的麦父遭了牢狱之灾，为救父亲她四处求助却屡屡碰壁，无奈下只能找懦弱前男友，过程中却意外遇到了男主
青春爱情文学,娘子在上+君许三生雪（赠品《步步娇情》）（花火系列买二赠一套装当当独家活动限购1000册）,天如玉/燃水若子,27.30,暂无出版商,自营,《娘子在上》：她是天水镇一支奇葩《君许三生雪》：这是一篇权谋、江山、爱情交织混杂的旖旎画卷。燃水的故事，是爱情中见机锋，机锋中暖爱情。描摹尽了世间百态，各番情劫。20岁砍人入狱，22岁强抢民男作为女子，本不该如此不矜持，可是作为大龄女子，矜持算什么！父母之命，媒妁之言，明媒正娶？OUT啦！抢来的相公才靠谱！武女、烈女、豪放女，【天如玉】古风来袭，霸气侧漏！强抢、强嫁、强负责，乔家家训**条：娘子在上！
青春爱情文学,这世上和我一样的傻瓜+深深不爱你（赠品《扑倒，不要拐弯抹角》）（花火系列买二赠一套装当当独家活动限购1000册）,绿里凉桑/七里,28.80,暂无出版商,自营,《这世上和我一样的傻瓜》： 继《桐花朵朵开》之后，呆萌校草让你“一贱倾心” 【花火】罄竹难书的恋爱血泪史 《360°全方位JP圈求生指南》——腹黑出没，呆萌横行，天雷滚滚要你命 听说陷入恋爱的人都会变成笨蛋……胡说，没恋爱之前他们就是了！ 忘记小月月吧！ 这里有另一群为爱癫狂的孩纸们！ 编辑部竞相传阅，纷纷惊呼难以战胜！ 矮油，身处JP圈的悲催主角们你们怎么伤得起？ 《桐花》的校园恋爱+《微微一笑》的网游趣闻+让你捧腹大笑的“JP”话题 腹黑男配VS天然呆男女主角，铿锵三人行，见招拆招！ 小月月算什么，咆哮教、琼瑶派、贞子系竞相出马！生活有JP，便如同过山车一样惊险刺激！ 更有超值赠品大派送：3张特制“TA的场合”明信片以及1份DIY多功能趣味门挂，防火防盗防JP！《深深不爱你》：
青春爱情文学,不小心！祸大了！+承欢愿（赠品《我们是童，童年的童》）（花火系列买二赠一套装当当独家活动限购1000册）,随宇而安/林静燕,28.70,暂无出版商,自营,《不小心，祸大了》：*极致的爱情，不是他愿意为你付出他的所有，而是他愿意把自己变成你的所有物注意：爱情佣人不是你想当就能当——千金难买我乐意敬告：致天下所有陷入和即将陷入爱情的女孩： ——将这本书送给你的男人，告诉他要这样爱你。《承欢愿》：用*空灵清浅的文字，讲述*残缺绝望的孤独终老。站在回忆的临界点无悔的守望，只愿你我，片刻承欢。
青春爱情文学,我愿与你浪迹天涯（独家签名本）,麦洛洛,26.00,湖南文艺出版社,自营,◆15篇大理群像、8篇真实动人情感故事，直击人心、温暖巨献！ ◆异形开本、全彩四色印刷，随书附赠 我愿卡 。写上你的心愿寄给麦洛洛，麦洛洛将会从中抽取部分并帮其实现！ ◆三大独家版本：限量别册版、限量签名版、大众版。限量别册版两千册，附赠 给远方人的信 精美书册 有些话，只能讲给过去的人听；限量签名版一千册，由麦洛洛亲笔签名，其中更有100本暗藏麦洛洛客栈免单 支票 ！ ◆愿有人陪你浪迹天涯，愿有人与你四海为家。我愿与你一起，安居时光之外，看遍风花雪月。
青春爱情文学,我在千寻之下等你+用一生换你一次初相遇（赠品《良时景归来》）（花火系列买二赠一套装当当独家活动限购1000册）,不二家水水/子夜初,27.30,暂无出版商,自营,《我在千寻之下等你》：花火工作室再掀豪门绝恋《如果下辈子我还记得你》姊妹篇虐心天后子夜初倾倒整个世界，为你构筑一个相信爱的童话《佳期如梦》《千山暮雪》之后，你不可错过的豪门虐心经典之作今生今世，水来，我在水中等你，火来，我在灰烬里等你。《 用一生换你一次初相遇》：花火“一爱倾城-注定”系列首波来袭——【一爱倾城】颠覆青涩萌爱的蜕变之书魅丽9年不得不推的荆棘之作编辑部精心打造“注定”系列**波，首次华丽现身，强势登陆！
